ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,StartDate,EndDate,Status
575,BK-T79U-54,3,LB ,CM ,"Touring-1000 Blue, 54",1481.9379,1,Blue,100,75,2384.07,54,54-58 CM,25.68,4,T ,1430.442,H ,U ,Touring-1000,,,
576,BK-T79U-60,3,LB ,CM ,"Touring-1000 Blue, 60",1481.9379,1,Blue,100,75,2384.07,60,60-62 CM,25.9,4,T ,1430.442,H ,U ,Touring-1000,,,
577,BK-T44U-46,3,LB ,CM ,"Touring-2000 Blue, 46",755.1508,1,Blue,100,75,1214.85,46,42-46 CM,27.13,4,T ,728.91,M ,U ,Touring-2000,,,
578,BK-T44U-50,3,LB ,CM ,"Touring-2000 Blue, 50",755.1508,1,Blue,100,75,1214.85,50,48-52 CM,27.42,4,T ,728.91,M ,U ,Touring-2000,,,
579,BK-T44U-54,3,LB ,CM ,"Touring-2000 Blue, 54",755.1508,1,Blue,100,75,1214.85,54,54-58 CM,27.68,4,T ,728.91,M ,U ,Touring-2000,,,
580,BK-R79Y-40,2,LB ,CM ,"Road-350-W Yellow, 40",1082.51,1,Yellow,100,75,1700.99,40,38-40 CM,15.35,4,R ,1020.594,M ,W ,Road-350-W,,,
581,BK-R79Y-42,2,LB ,CM ,"Road-350-W Yellow, 42",1082.51,1,Yellow,100,75,1700.99,42,42-46 CM,15.77,4,R ,1020.594,M ,W ,Road-350-W,,,
582,BK-R79Y-44,2,LB ,CM ,"Road-350-W Yellow, 44",1082.51,1,Yellow,100,75,1700.99,44,42-46 CM,16.13,4,R ,1020.594,M ,W ,Road-350-W,,,
583,BK-R79Y-48,2,LB ,CM ,"Road-350-W Yellow, 48",1082.51,1,Yellow,100,75,1700.99,48,48-52 CM,16.42,4,R ,1020.594,M ,W ,Road-350-W,,,
584,BK-R19B-58,2,LB ,CM ,"Road-750 Black, 58",343.6496,1,Black,100,75,539.99,58,54-58 CM,20.79,4,R ,323.994,L ,U ,Road-750,,,
585,BK-T18U-44,3,LB ,CM ,"Touring-3000 Blue, 44",461.4448,1,Blue,100,75,742.35,44,42-46 CM,28.77,4,T ,445.41,L ,U ,Touring-3000,,,
586,BK-T18U-50,3,LB ,CM ,"Touring-3000 Blue, 50",461.4448,1,Blue,100,75,742.35,50,48-52 CM,29.13,4,T ,445.41,L ,U ,Touring-3000,,,
587,BK-M38S-38,1,LB ,CM ,"Mountain-400-W Silver, 38",419.7784,1,Silver,100,75,769.49,38,38-40 CM,26.35,4,M ,461.694,M ,W ,Mountain-400-W,,,
588,BK-M38S-40,1,LB ,CM ,"Mountain-400-W Silver, 40",419.7784,1,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,,,
589,BK-M38S-42,1,LB ,CM ,"Mountain-400-W Silver, 42",419.7784,1,Silver,100,75,769.49,42,42-46 CM,27.13,4,M ,461.694,M ,W ,Mountain-400-W,,,
590,BK-M38S-46,1,LB ,CM ,"Mountain-400-W Silver, 46",419.7784,1,Silver,100,75,769.49,46,42-46 CM,27.42,4,M ,461.694,M ,W ,Mountain-400-W,,,
591,BK-M18S-40,1,LB ,CM ,"Mountain-500 Silver, 40",308.2179,1,Silver,100,75,564.99,40,38-40 CM,27.35,4,M ,338.994,L ,U ,Mountain-500,00:00.0,NULL,Current
592,BK-M18S-42,1,LB ,CM ,"Mountain-500 Silver, 42",308.2179,1,Silver,100,75,564.99,42,42-46 CM,27.77,4,M ,338.994,L ,U ,Mountain-500,00:00.0,NULL,Current
593,BK-M18S-44,1,LB ,CM ,"Mountain-500 Silver, 44",308.2179,1,Silver,100,75,564.99,44,42-46 CM,28.13,4,M ,338.994,L ,U ,Mountain-500,00:00.0,NULL,Current
594,BK-M18S-48,1,LB ,CM ,"Mountain-500 Silver, 48",308.2179,1,Silver,100,75,564.99,48,48-52 CM,28.42,4,M ,338.994,L ,U ,Mountain-500,00:00.0,NULL,Current
595,BK-M18S-52,1,LB ,CM ,"Mountain-500 Silver, 52",308.2179,1,Silver,100,75,564.99,52,48-52 CM,28.68,4,M ,338.994,L ,U ,Mountain-500,00:00.0,NULL,Current
596,BK-M18B-40,1,LB ,CM ,"Mountain-500 Black, 40",294.5797,1,Black,100,75,539.99,40,38-40 CM,27.35,4,M ,323.994,L ,U ,Mountain-500,00:00.0,NULL,Current
597,BK-M18B-42,1,LB ,CM ,"Mountain-500 Black, 42",294.5797,1,Black,100,75,539.99,42,42-46 CM,27.77,4,M ,323.994,L ,U ,Mountain-500,00:00.0,NULL,Current
598,BK-M18B-44,1,LB ,CM ,"Mountain-500 Black, 44",294.5797,1,Black,100,75,539.99,44,42-46 CM,28.13,4,M ,323.994,L ,U ,Mountain-500,00:00.0,NULL,Current
599,BK-M18B-48,1,LB ,CM ,"Mountain-500 Black, 48",294.5797,1,Black,100,75,539.99,48,48-52 CM,28.42,4,M ,323.994,L ,U ,Mountain-500,00:00.0,NULL,Current
600,BK-M18B-52,1,LB ,CM ,"Mountain-500 Black, 52",294.5797,1,Black,100,75,539.99,52,48-52 CM,28.68,4,M ,323.994,L ,U ,Mountain-500,00:00.0,NULL,Current
601,BB-7421,5,G  ,NULL,LL Bottom Bracket,23.9716,1,NA,500,375,53.99,NULL,NA,223,1,NULL,32.394,L ,NULL,LL Bottom Bracket,00:00.0,NULL,Current
602,BB-8107,5,G  ,NULL,ML Bottom Bracket,44.9506,1,NA,500,375,101.24,NULL,NA,168,1,NULL,60.744,M ,NULL,ML Bottom Bracket,00:00.0,NULL,Current
603,BB-9108,5,G  ,NULL,HL Bottom Bracket,53.9416,1,NA,500,375,121.49,NULL,NA,170,1,NULL,72.894,H ,NULL,HL Bottom Bracket,00:00.0,NULL,Current
604,BK-R19B-44,2,LB ,CM ,"Road-750 Black, 44",343.6496,1,Black,100,75,539.99,44,42-46 CM,19.77,4,R ,323.994,L ,U ,Road-750,,,
605,BK-R19B-48,2,LB ,CM ,"Road-750 Black, 48",343.6496,1,Black,100,75,539.99,48,48-52 CM,20.13,4,R ,323.994,L ,U ,Road-750,,,
606,BK-R19B-52,2,LB ,CM ,"Road-750 Black, 52",343.6496,1,Black,100,75,539.99,52,48-52 CM,20.42,4,R ,323.994,L ,U ,Road-750,,,
